Intel(R) Parallel Studio XE 2020 Update 4 for Linux*
Copyright 2009-2020 Intel Corporation.
Running on host compute521.bc4.acrc.priv
Started on Thu Dec  8 20:21:42 GMT 2022
Directory is /user/home/ig20411/ForestFireProject
Slurm job ID is 11006430
This jobs runs on the following machines:
compute[521-523]


0,0,0,0,0
100,0,1,1,1
0,0,0,0,0
100,0.05,2,2,3
100,0.1,3,2,6
100,0.15,3,3,7
100,0.2,4,3,8
100,0.25,5,4,9
100,0.3,6,5,8
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0

0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
100,0.35,12,8,16
100,0.4,13,6,28
100,0.45,17,10,24
100,0.5,30,16,49
100,0.55,65,25,143
100,0.6,188,54,260
100,0.65,180,159,218
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0

0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
100,0.7,145,140,156
100,0.75,134,126,147
100,0.8,122,121,125
100,0.85,116,115,117
100,0.9,112,111,115
100,0.95,107,106,108
100,1,101,101,101



Ended on: Thu Dec  8 20:21:43 GMT 2022
